Secuencia,Mano,Punto,X,Y,Z
40,Derecha,8,0.37302157282829285,0.3100203573703766,-0.04544205591082573
40,Derecha,9,0.33502301573753357,0.5025519132614136,-0.02597436122596264
40,Derecha,10,0.3692927360534668,0.40991005301475525,-0.032486047595739365
40,Derecha,11,0.39025917649269104,0.3532196581363678,-0.036603670567274094
40,Derecha,12,0.4073154330253601,0.31289732456207275,-0.03999212384223938
40,Derecha,13,0.364962100982666,0.5336042642593384,-0.029891783371567726
40,Derecha,14,0.3989025354385376,0.4489864706993103,-0.035623542964458466
40,Derecha,15,0.4173011779785156,0.39575332403182983,-0.04041231423616409
40,Derecha,16,0.42964184284210205,0.35755181312561035,-0.04428017884492874
40,Derecha,17,0.38895347714424133,0.5687825679779053,-0.03403588384389877
40,Derecha,18,0.4191420078277588,0.5082821846008301,-0.03944578766822815
40,Derecha,19,0.433555543422699,0.46894121170043945,-0.04051544517278671
40,Derecha,20,0.44258007407188416,0.4356916546821594,-0.04050508886575699
40,Derecha,0,0.3053610622882843,0.7256581783294678,2.263685274783711e-07
40,Derecha,1,0.265481561422348,0.6463969945907593,-0.006687507499009371
40,Derecha,2,0.24314174056053162,0.5450538396835327,-0.015897296369075775
40,Derecha,3,0.2304849922657013,0.4700186252593994,-0.024021539837121964
40,Derecha,4,0.20477746427059174,0.4324007034301758,-0.03342476487159729
40,Derecha,5,0.28628966212272644,0.5372284650802612,-0.040425077080726624
40,Derecha,6,0.309322327375412,0.4372599422931671,-0.061787452548742294
40,Derecha,7,0.3301214873790741,0.3759656548500061,-0.07296939939260483
40,Derecha,8,0.3482247292995453,0.3295252025127411,-0.0795043334364891
40,Derecha,9,0.32731321454048157,0.5580134987831116,-0.048937246203422546
40,Derecha,10,0.35743197798728943,0.45034289360046387,-0.06628499180078506
40,Derecha,11,0.38031813502311707,0.3812507390975952,-0.07450763136148453
40,Derecha,12,0.39980095624923706,0.32738611102104187,-0.08049928396940231
40,Derecha,13,0.36600232124328613,0.5876173377037048,-0.05639834329485893
40,Derecha,14,0.39910125732421875,0.4839989244937897,-0.07198941707611084
40,Derecha,15,0.4201146066188812,0.4168557822704315,-0.08010434359312057
40,Derecha,16,0.4352506697177887,0.36432909965515137,-0.08557169884443283
40,Derecha,17,0.4013926684856415,0.622315526008606,-0.06340819597244263
40,Derecha,18,0.4304153621196747,0.5494136214256287,-0.07723293453454971
40,Derecha,19,0.4470791220664978,0.49893641471862793,-0.08219727128744125
40,Derecha,20,0.4610027074813843,0.45507577061653137,-0.08511316031217575
40,Derecha,0,0.3292337656021118,0.739511251449585,3.096966167959181e-07
40,Derecha,1,0.30400368571281433,0.6715420484542847,-0.009896362200379372
40,Derecha,2,0.2920300364494324,0.587732195854187,-0.022139601409435272
40,Derecha,3,0.28098779916763306,0.523170530796051,-0.03421863168478012
40,Derecha,4,0.2735377848148346,0.4702939987182617,-0.046631183475255966
40,Derecha,5,0.34207141399383545,0.5549688935279846,-0.026152998208999634
40,Derecha,6,0.36759012937545776,0.4705982208251953,-0.04601453244686127
40,Derecha,7,0.38357245922088623,0.4179505705833435,-0.058879997581243515
40,Derecha,8,0.39560726284980774,0.3786824345588684,-0.06650518625974655
40,Derecha,9,0.36866188049316406,0.5686465501785278,-0.031887203454971313
40,Derecha,10,0.39972108602523804,0.4800974726676941,-0.04678432643413544
40,Derecha,11,0.4165966510772705,0.426596462726593,-0.05420834198594093
40,Derecha,12,0.42890191078186035,0.3846602737903595,-0.0590706393122673
40,Derecha,13,0.396609365940094,0.592180609703064,-0.03833600878715515
40,Derecha,14,0.4271562397480011,0.5093229413032532,-0.05029374733567238
40,Derecha,15,0.44243767857551575,0.4593127965927124,-0.05018312484025955
40,Derecha,16,0.4532674551010132,0.42101913690567017,-0.04955605790019035
40,Derecha,17,0.42323482036590576,0.6228048801422119,-0.04561702534556389
40,Derecha,18,0.4533673822879791,0.5621908903121948,-0.053703635931015015
40,Derecha,19,0.470345675945282,0.5234003663063049,-0.05145998299121857
40,Derecha,20,0.48241740465164185,0.4905838370323181,-0.04868904873728752
40,Derecha,0,0.3359825909137726,0.7315255403518677,3.1471620332013117e-07
40,Derecha,1,0.30544015765190125,0.665884256362915,-0.010187328793108463
40,Derecha,2,0.29166197776794434,0.5772017240524292,-0.021517518907785416
40,Derecha,3,0.2839180827140808,0.5066852569580078,-0.03211997449398041
40,Derecha,4,0.27202367782592773,0.45370519161224365,-0.04257213696837425
40,Derecha,5,0.33688703179359436,0.5567688345909119,-0.024277739226818085
40,Derecha,6,0.36116674542427063,0.47180432081222534,-0.04084251448512077
40,Derecha,7,0.3764851987361908,0.4208033084869385,-0.05143172666430473
40,Derecha,8,0.38849693536758423,0.3827652633190155,-0.057441387325525284
40,Derecha,9,0.36755621433258057,0.5706583261489868,-0.028627939522266388
40,Derecha,10,0.39706653356552124,0.47842422127723694,-0.04025259241461754
40,Derecha,11,0.41354045271873474,0.4222709834575653,-0.04606839641928673
40,Derecha,12,0.426906555891037,0.3792625665664673,-0.049836426973342896
40,Derecha,13,0.397918164730072,0.5929232835769653,-0.033459171652793884
40,Derecha,14,0.42932718992233276,0.5051947832107544,-0.04326703026890755
40,Derecha,15,0.4432153105735779,0.45138704776763916,-0.043115198612213135
40,Derecha,16,0.4535575211048126,0.4106369614601135,-0.04232049733400345
40,Derecha,17,0.42614156007766724,0.6212693452835083,-0.03892892226576805
40,Derecha,18,0.45509254932403564,0.5584449768066406,-0.04581890627741814
40,Derecha,19,0.46855852007865906,0.5191782712936401,-0.043133724480867386
40,Derecha,20,0.47739824652671814,0.4868096113204956,-0.03979688882827759
41,Derecha,0,0.34727588295936584,0.720959484577179,-1.5588495827500992e-08
41,Derecha,1,0.30511027574539185,0.6760654449462891,-0.02004866860806942
41,Derecha,2,0.28798168897628784,0.5981878042221069,-0.03780766949057579
41,Derecha,3,0.28547772765159607,0.5346400737762451,-0.051994964480400085
41,Derecha,4,0.2694018483161926,0.4898099899291992,-0.06530643999576569
41,Derecha,5,0.36221304535865784,0.5319744348526001,-0.04668083041906357
41,Derecha,6,0.39665159583091736,0.42844074964523315,-0.06173025444149971
41,Derecha,7,0.4158955216407776,0.39739808440208435,-0.06952417641878128
41,Derecha,8,0.4285988509654999,0.37935829162597656,-0.07294243574142456
41,Derecha,9,0.4009277820587158,0.5430206060409546,-0.04363362863659859
41,Derecha,10,0.4311369061470032,0.43591997027397156,-0.04851487651467323
41,Derecha,11,0.44185546040534973,0.3967309296131134,-0.04845006763935089
41,Derecha,12,0.44793930649757385,0.3754447102546692,-0.050751108676195145
41,Derecha,13,0.43412041664123535,0.5611777901649475,-0.040718305855989456
41,Derecha,14,0.45999008417129517,0.4634239375591278,-0.04139265418052673
41,Derecha,15,0.46089065074920654,0.43499991297721863,-0.03646061196923256
41,Derecha,16,0.461550235748291,0.42184773087501526,-0.03564200550317764
41,Derecha,17,0.46093136072158813,0.5802425146102905,-0.03899277746677399
41,Derecha,18,0.47856131196022034,0.5062676072120667,-0.03607022389769554
41,Derecha,19,0.4742153584957123,0.4827534258365631,-0.02774672769010067
41,Derecha,20,0.46802788972854614,0.47577813267707825,-0.022404910996556282
41,Derecha,0,0.34534022212028503,0.7695369720458984,1.9958676489295613e-07
41,Derecha,1,0.2968232035636902,0.7065333127975464,-0.022605320438742638
41,Derecha,2,0.28385016322135925,0.6209044456481934,-0.03753453493118286
41,Derecha,3,0.28422075510025024,0.5493185520172119,-0.04863665997982025
41,Derecha,4,0.26821810007095337,0.49789711833000183,-0.05863276869058609
41,Derecha,5,0.35298028588294983,0.5832127928733826,-0.04067600518465042
41,Derecha,6,0.38503530621528625,0.4811626374721527,-0.05791632458567619
41,Derecha,7,0.406186580657959,0.4292817711830139,-0.06681163609027863
41,Derecha,8,0.4233582019805908,0.39167556166648865,-0.07041885703802109
41,Derecha,9,0.39435553550720215,0.6005271673202515,-0.03755350783467293
41,Derecha,10,0.4259144067764282,0.49656230211257935,-0.04954708367586136
41,Derecha,11,0.44063758850097656,0.439752459526062,-0.05338418856263161
41,Derecha,12,0.45301008224487305,0.39695820212364197,-0.05544460937380791
41,Derecha,13,0.42558005452156067,0.6196674108505249,-0.0352264903485775
41,Derecha,14,0.45690104365348816,0.5261282324790955,-0.044999316334724426
41,Derecha,15,0.46224647760391235,0.4794001579284668,-0.043269410729408264
41,Derecha,16,0.46558481454849243,0.4484734833240509,-0.04056208208203316
41,Derecha,17,0.4486987590789795,0.6363616585731506,-0.034597694873809814
41,Derecha,18,0.47364160418510437,0.558541476726532,-0.04016976058483124
41,Derecha,19,0.4757249653339386,0.5208145380020142,-0.03515530750155449
41,Derecha,20,0.4734027087688446,0.4959545135498047,-0.029639024287462234
41,Derecha,0,0.3147210478782654,0.7540510892868042,3.831108585927723e-07
41,Derecha,1,0.2665863633155823,0.684566855430603,-0.01178430113941431
41,Derecha,2,0.24848708510398865,0.6008098721504211,-0.022593380883336067
41,Derecha,3,0.24503010511398315,0.5273181200027466,-0.031184716150164604
41,Derecha,4,0.2237355262041092,0.4798787534236908,-0.039906907826662064
41,Derecha,5,0.32280784845352173,0.5596901178359985,-0.028132937848567963
41,Derecha,6,0.35361209511756897,0.46175020933151245,-0.04054030776023865
41,Derecha,7,0.3730708956718445,0.40725278854370117,-0.047012776136398315
41,Derecha,8,0.3892841935157776,0.3672991394996643,-0.0498615987598896
41,Derecha,9,0.3646659553050995,0.5792768597602844,-0.029380766674876213
41,Derecha,10,0.39483457803726196,0.47275805473327637,-0.03719215840101242
41,Derecha,11,0.4108583331108093,0.41153180599212646,-0.04063913971185684
41,Derecha,12,0.4240168333053589,0.3678366541862488,-0.0428602360188961
41,Derecha,13,0.3954285681247711,0.6043518781661987,-0.030467357486486435
41,Derecha,14,0.4223378598690033,0.5067106485366821,-0.036322593688964844
41,Derecha,15,0.4358465075492859,0.44970887899398804,-0.0390186607837677
41,Derecha,16,0.4442477822303772,0.40975454449653625,-0.04084579274058342
41,Derecha,17,0.4183196723461151,0.6309774518013,-0.032078780233860016
41,Derecha,18,0.4418945908546448,0.5593551993370056,-0.03619462251663208
41,Derecha,19,0.4526173174381256,0.5172577500343323,-0.03488871827721596
41,Derecha,20,0.4590042233467102,0.4833575487136841,-0.03281043469905853
41,Derecha,0,0.3185409903526306,0.7648053765296936,3.610606995607668e-07
41,Derecha,1,0.2690543830394745,0.6932549476623535,-0.015842849388718605
41,Derecha,2,0.24754634499549866,0.6081247329711914,-0.030650950968265533
41,Derecha,3,0.2442246973514557,0.5335189700126648,-0.04249958693981171
41,Derecha,4,0.22829483449459076,0.4856376051902771,-0.054801858961582184
41,Derecha,5,0.32379257678985596,0.5697371363639832,-0.04251766577363014
41,Derecha,6,0.3540886640548706,0.46868595480918884,-0.06208352744579315
41,Derecha,7,0.3754502236843109,0.4108569025993347,-0.07313558459281921
41,Derecha,8,0.3936668634414673,0.3671133518218994,-0.07849046587944031
41,Derecha,9,0.3651410937309265,0.5895769000053406,-0.043950676918029785
41,Derecha,10,0.3963567912578583,0.47895294427871704,-0.05926060304045677
41,Derecha,11,0.41447484493255615,0.4102622866630554,-0.06596851348876953
41,Derecha,12,0.42907750606536865,0.3576233386993408,-0.06952743232250214
41,Derecha,13,0.39718642830848694,0.6142309308052063,-0.04497804865241051
41,Derecha,14,0.4248981475830078,0.5108973383903503,-0.056935619562864304
41,Derecha,15,0.43862661719322205,0.4472036063671112,-0.061401911079883575
41,Derecha,16,0.4478006660938263,0.40070050954818726,-0.0632094219326973
41,Derecha,17,0.42202186584472656,0.6399241089820862,-0.04665396735072136
41,Derecha,18,0.4445180892944336,0.561706006526947,-0.055931854993104935
41,Derecha,19,0.454306960105896,0.515099823474884,-0.05618104338645935
41,Derecha,20,0.4610634446144104,0.47822803258895874,-0.05409615859389305
41,Derecha,0,0.3287922441959381,0.7720750570297241,3.799394789893995e-07
41,Derecha,1,0.2810335159301758,0.702262282371521,-0.016590896993875504
41,Derecha,2,0.25398796796798706,0.6185926795005798,-0.032886795699596405
41,Derecha,3,0.24586543440818787,0.5449166297912598,-0.046431753784418106
41,Derecha,4,0.23239222168922424,0.4941778779029846,-0.05971676856279373
41,Derecha,5,0.3216211795806885,0.5894622802734375,-0.04545636102557182
41,Derecha,6,0.3538416624069214,0.47965821623802185,-0.06664551794528961
41,Derecha,7,0.3769993782043457,0.4184224605560303,-0.07716457545757294
41,Derecha,8,0.3960426449775696,0.3757476210594177,-0.08130869269371033
41,Derecha,9,0.363077849149704,0.6080947518348694,-0.0468989796936512
41,Derecha,10,0.39583221077919006,0.49235811829566956,-0.06302384287118912
41,Derecha,11,0.41411444544792175,0.42178475856781006,-0.06810776889324188
41,Derecha,12,0.4282199740409851,0.37015944719314575,-0.07034029811620712
41,Derecha,13,0.39825472235679626,0.6292433142662048,-0.048230160027742386
41,Derecha,14,0.4282444715499878,0.5227715373039246,-0.05999958515167236
41,Derecha,15,0.44035404920578003,0.4584910571575165,-0.062056317925453186
41,Derecha,16,0.44739431142807007,0.41329795122146606,-0.06208619102835655
41,Derecha,17,0.42811232805252075,0.6506844162940979,-0.050438400357961655
41,Derecha,18,0.4519326686859131,0.5711965560913086,-0.059105534106492996
41,Derecha,19,0.4611820578575134,0.5230225324630737,-0.05825313180685043
41,Derecha,20,0.4663040041923523,0.4844164550304413,-0.05538800358772278
41,Derecha,0,0.3284189999103546,0.7719134092330933,4.6174633894224826e-07
41,Derecha,1,0.28051382303237915,0.705281674861908,-0.01734364777803421
41,Derecha,2,0.25360608100891113,0.6216495037078857,-0.0338517390191555
41,Derecha,3,0.24538370966911316,0.5479122996330261,-0.04711078852415085
41,Derecha,4,0.23158395290374756,0.4952321946620941,-0.06037751957774162
41,Derecha,5,0.3204248547554016,0.5938463807106018,-0.04866383597254753
41,Derecha,6,0.3524284064769745,0.4848219156265259,-0.06995853036642075
41,Derecha,7,0.3757805824279785,0.4215056300163269,-0.08053360879421234
41,Derecha,8,0.39512377977371216,0.3769150376319885,-0.08480903506278992
41,Derecha,9,0.36210525035858154,0.6117308735847473,-0.04948549345135689
41,Derecha,10,0.39666980504989624,0.4984182119369507,-0.06544988602399826
41,Derecha,11,0.4163556694984436,0.4291054606437683,-0.07070566713809967
41,Derecha,12,0.43127697706222534,0.3784973621368408,-0.07332832366228104
41,Derecha,13,0.39671236276626587,0.6322716474533081,-0.0499320812523365
41,Derecha,14,0.427432119846344,0.5271657109260559,-0.06183381378650665
41,Derecha,15,0.4399780333042145,0.4625476598739624,-0.06468011438846588
41,Derecha,16,0.44724953174591064,0.41682714223861694,-0.06557033210992813
41,Derecha,17,0.4249728322029114,0.6528610587120056,-0.051084328442811966
41,Derecha,18,0.4499943256378174,0.5746056437492371,-0.0604565367102623
41,Derecha,19,0.4601905345916748,0.5260757803916931,-0.060788627713918686
41,Derecha,20,0.46579617261886597,0.4865282475948334,-0.05896541476249695
41,Derecha,0,0.3523513674736023,0.8282091021537781,2.363669722171835e-07
41,Derecha,1,0.3107289671897888,0.7721209526062012,-0.026515329256653786
41,Derecha,2,0.2821578085422516,0.685279369354248,-0.05105667561292648
41,Derecha,3,0.26455336809158325,0.6160659790039062,-0.07037852704524994
41,Derecha,4,0.2357405424118042,0.5736589431762695,-0.0898815467953682
41,Derecha,5,0.3350420594215393,0.7007123827934265,-0.07679276913404465
41,Derecha,6,0.3649532198905945,0.6140174269676208,-0.10574933886528015
41,Derecha,7,0.3886561095714569,0.5655428171157837,-0.118587426841259
41,Derecha,8,0.41107863187789917,0.5257174968719482,-0.12542591989040375
41,Derecha,9,0.37840142846107483,0.7298622131347656,-0.07901494204998016
41,Derecha,10,0.41847023367881775,0.6324264407157898,-0.10336709022521973
41,Derecha,11,0.44537460803985596,0.5744029879570007,-0.11004045605659485
41,Derecha,12,0.46834123134613037,0.5310397744178772,-0.11542778462171555
41,Derecha,13,0.41426074504852295,0.7572422027587891,-0.08062448352575302
41,Derecha,14,0.45349615812301636,0.6621058583259583,-0.1039871796965599
41,Derecha,15,0.4781680703163147,0.6057112216949463,-0.10930250585079193
41,Derecha,16,0.497636079788208,0.5629438757896423,-0.11206177622079849
41,Derecha,17,0.44476425647735596,0.7798172235488892,-0.08291894197463989
41,Derecha,18,0.47834765911102295,0.7044152021408081,-0.10063163191080093
41,Derecha,19,0.4987335205078125,0.6593431830406189,-0.10296091437339783
41,Derecha,20,0.5153211355209351,0.6211268305778503,-0.10418897122144699
41,Derecha,0,0.3828660249710083,0.8313004970550537,-1.0314045795212223e-07
41,Derecha,1,0.3294781446456909,0.776500940322876,-0.044880691915750504
41,Derecha,2,0.3016286790370941,0.690288245677948,-0.06917564570903778
41,Derecha,3,0.2964042127132416,0.6214281916618347,-0.08691675961017609
41,Derecha,4,0.29239803552627563,0.5637231469154358,-0.10119850933551788
41,Derecha,5,0.4192621409893036,0.6093186736106873,-0.0434277281165123
41,Derecha,6,0.4425070285797119,0.5454591512680054,-0.06512761116027832
41,Derecha,7,0.4446864426136017,0.5421173572540283,-0.0828917920589447
41,Derecha,8,0.44537898898124695,0.550304651260376,-0.09440290182828903
41,Derecha,9,0.46337759494781494,0.6259252429008484,-0.03332086652517319
41,Derecha,10,0.4900502562522888,0.561724066734314,-0.04718971252441406
41,Derecha,11,0.49580469727516174,0.5494855046272278,-0.05580112710595131
41,Derecha,12,0.49867430329322815,0.5485314726829529,-0.06293434649705887
41,Derecha,13,0.4923945963382721,0.6564794778823853,-0.028167007490992546
41,Derecha,14,0.5183387398719788,0.6014540195465088,-0.04088694229722023
41,Derecha,15,0.5182554125785828,0.592346727848053,-0.04119526594877243
41,Derecha,16,0.5177260637283325,0.587826132774353,-0.042173177003860474
41,Derecha,17,0.5126181244850159,0.6960244178771973,-0.027341922745108604
41,Derecha,18,0.532537579536438,0.6522685885429382,-0.03606652840971947
41,Derecha,19,0.5303600430488586,0.6450956463813782,-0.03286232426762581
41,Derecha,20,0.5257850885391235,0.641895592212677,-0.03007315844297409
42,Derecha,0,0.4152926206588745,0.9306368827819824,-2.435339183648466e-07
42,Derecha,1,0.41087788343429565,0.8353957533836365,-0.004205856937915087
42,Derecha,2,0.4339560866355896,0.7389456033706665,-0.009252471849322319
42,Derecha,3,0.4656830132007599,0.6733019351959229,-0.015174943022429943
42,Derecha,4,0.4842706620693207,0.6357436180114746,-0.01905377209186554
42,Derecha,5,0.5214453935623169,0.7464924454689026,-0.012545853853225708
42,Derecha,6,0.5897598266601562,0.6829675436019897,-0.0279182568192482
42,Derecha,7,0.5869703888893127,0.6617324352264404,-0.03869468718767166
42,Derecha,8,0.5716051459312439,0.6554827690124512,-0.04333885759115219
42,Derecha,9,0.5399947166442871,0.7911105155944824,-0.017444364726543427
42,Derecha,10,0.6025513410568237,0.7263891696929932,-0.022769009694457054
42,Derecha,11,0.5920777320861816,0.7114239931106567,-0.024246511980891228
42,Derecha,12,0.5727752447128296,0.7148739099502563,-0.026082027703523636
42,Derecha,13,0.5516619086265564,0.8389002084732056,-0.023022804409265518
42,Derecha,14,0.6076902747154236,0.7796395421028137,-0.024783985689282417
42,Derecha,15,0.5943529009819031,0.7672558426856995,-0.017299426719546318
42,Derecha,16,0.5730479955673218,0.775983452796936,-0.012942614033818245
42,Derecha,17,0.5581454634666443,0.8859987258911133,-0.029253752902150154
42,Derecha,18,0.5998730659484863,0.8316404223442078,-0.02823481336236
42,Derecha,19,0.5913940668106079,0.8192918300628662,-0.017880408093333244
42,Derecha,20,0.574049711227417,0.8278942108154297,-0.009473542682826519
43,Derecha,0,0.3161301612854004,0.7928896546363831,-3.0583603916056745e-07
43,Derecha,1,0.2755647897720337,0.7181181907653809,-0.002493829233571887
43,Derecha,2,0.2582077980041504,0.6267020106315613,-0.011734972707927227
43,Derecha,3,0.25837892293930054,0.5521083474159241,-0.022243063896894455
43,Derecha,4,0.25427624583244324,0.4997638761997223,-0.03177248686552048
43,Derecha,5,0.34680870175361633,0.5640681982040405,-0.02551914192736149
43,Derecha,6,0.3852674961090088,0.4464670717716217,-0.04177374020218849
43,Derecha,7,0.391026109457016,0.42258891463279724,-0.049586035311222076
43,Derecha,8,0.3903365731239319,0.42594578862190247,-0.05143300071358681
43,Derecha,9,0.3876510560512543,0.5805296301841736,-0.03215900808572769
43,Derecha,10,0.42006903886795044,0.4593406021595001,-0.04037615656852722
43,Derecha,11,0.41806602478027344,0.44503533840179443,-0.04104100540280342
43,Derecha,12,0.412679523229599,0.45577046275138855,-0.04151761531829834
43,Derecha,13,0.42028892040252686,0.6064691543579102,-0.03806525096297264
43,Derecha,14,0.44869711995124817,0.4978204071521759,-0.04270429164171219
43,Derecha,15,0.4387204647064209,0.493608295917511,-0.03487345203757286
43,Derecha,16,0.4285581111907959,0.5105757117271423,-0.029572850093245506
43,Derecha,17,0.4450165629386902,0.6377100348472595,-0.043843913823366165
43,Derecha,18,0.4675014913082123,0.5503902435302734,-0.04254338517785072
43,Derecha,19,0.45918846130371094,0.5371043682098389,-0.030981672927737236
43,Derecha,20,0.4496149718761444,0.5458505153656006,-0.021576110273599625
43,Derecha,0,0.2989072799682617,0.8063265085220337,1.1183732340214192e-07
43,Derecha,1,0.2580738663673401,0.7214463949203491,-0.00972234271466732
43,Derecha,2,0.23802898824214935,0.6264156699180603,-0.01773611642420292
43,Derecha,3,0.23002015054225922,0.5485944747924805,-0.024976428598165512
43,Derecha,4,0.20957733690738678,0.5016130208969116,-0.031246818602085114
43,Derecha,5,0.31832483410835266,0.5840060114860535,-0.01358268316835165
43,Derecha,6,0.34234699606895447,0.4826885163784027,-0.02453480288386345
43,Derecha,7,0.35991179943084717,0.43052470684051514,-0.03265601769089699
43,Derecha,8,0.3756709098815918,0.3926733732223511,-0.03712143003940582
43,Derecha,9,0.3582117259502411,0.6003287434577942,-0.015792204067111015
43,Derecha,10,0.385650098323822,0.49288761615753174,-0.021828409284353256
43,Derecha,11,0.40206217765808105,0.43567976355552673,-0.02426476776599884
43,Derecha,12,0.41665875911712646,0.39697742462158203,-0.02612116001546383
43,Derecha,13,0.38878050446510315,0.6237678527832031,-0.019271593540906906
43,Derecha,14,0.4147610664367676,0.5255196690559387,-0.02384161204099655
43,Derecha,15,0.42733848094940186,0.4731976091861725,-0.022437458857893944
43,Derecha,16,0.43596577644348145,0.4391534924507141,-0.021237539127469063
43,Derecha,17,0.412847638130188,0.6505828499794006,-0.02404787577688694
43,Derecha,18,0.4353209435939789,0.5744152069091797,-0.026299558579921722
43,Derecha,19,0.44419360160827637,0.5308840274810791,-0.021802248433232307
43,Derecha,20,0.44878503680229187,0.49996060132980347,-0.017572378739714622
43,Derecha,0,0.29554101824760437,0.7895429134368896,2.8871917834294436e-07
43,Derecha,1,0.2529856860637665,0.7157010436058044,-0.011561696417629719
43,Derecha,2,0.23213686048984528,0.6304059028625488,-0.02514015883207321
43,Derecha,3,0.2190011441707611,0.5514464378356934,-0.03668216988444328
43,Derecha,4,0.19460831582546234,0.5022588968276978,-0.047539059072732925
43,Derecha,5,0.31221461296081543,0.5860766768455505,-0.028019122779369354
43,Derecha,6,0.3394131064414978,0.4857082962989807,-0.04070191830396652
43,Derecha,7,0.35852956771850586,0.435994029045105,-0.04648764804005623
43,Derecha,8,0.37626326084136963,0.40092933177948,-0.048407480120658875
43,Derecha,9,0.35310450196266174,0.6016678214073181,-0.028086412698030472
43,Derecha,10,0.3838365972042084,0.49204301834106445,-0.03716915845870972
43,Derecha,11,0.40146419405937195,0.43612051010131836,-0.03777071461081505
43,Derecha,12,0.41617444157600403,0.39871641993522644,-0.03713514283299446
43,Derecha,13,0.3845731019973755,0.6240218281745911,-0.02805018052458763
43,Derecha,14,0.41133907437324524,0.5240323543548584,-0.03418591991066933
43,Derecha,15,0.42427709698677063,0.47339731454849243,-0.03167080879211426
43,Derecha,16,0.4320135712623596,0.4395289421081543,-0.028829295188188553
43,Derecha,17,0.409475177526474,0.6496939063072205,-0.028595419600605965
43,Derecha,18,0.4316146671772003,0.5698039531707764,-0.030045781284570694
43,Derecha,19,0.44296348094940186,0.5290737748146057,-0.024078810587525368
43,Derecha,20,0.4500695466995239,0.4971676468849182,-0.01823052577674389
43,Derecha,0,0.3011876046657562,0.7888774871826172,3.54652087253271e-07
43,Derecha,1,0.25500836968421936,0.7195818424224854,-0.016035040840506554
43,Derecha,2,0.2286553978919983,0.640379011631012,-0.03392672538757324
43,Derecha,3,0.2114376425743103,0.5688961148262024,-0.04978484287858009
43,Derecha,4,0.18671467900276184,0.5244324207305908,-0.06558457762002945
43,Derecha,5,0.3062475323677063,0.583219051361084,-0.03808257728815079
43,Derecha,6,0.33395448327064514,0.48002108931541443,-0.05724122002720833
43,Derecha,7,0.35378414392471313,0.42242854833602905,-0.0682833269238472
43,Derecha,8,0.37166059017181396,0.3818213939666748,-0.07373376935720444
43,Derecha,9,0.3502790927886963,0.5974829792976379,-0.03988170996308327
43,Derecha,10,0.3801029324531555,0.4858788251876831,-0.052769649773836136
43,Derecha,11,0.3977145850658417,0.4212665557861328,-0.05825242027640343
43,Derecha,12,0.41186782717704773,0.3760443925857544,-0.06133900210261345
43,Derecha,13,0.38490885496139526,0.6205525994300842,-0.04186154901981354
43,Derecha,14,0.41102632880210876,0.5168860554695129,-0.050771720707416534
43,Derecha,15,0.426263689994812,0.4590299129486084,-0.05326223745942116
43,Derecha,16,0.43669259548187256,0.4190581142902374,-0.05459710583090782
43,Derecha,17,0.4114702641963959,0.6490504741668701,-0.0448884442448616
43,Derecha,18,0.4353915750980377,0.5737031102180481,-0.050768375396728516
43,Derecha,19,0.44797617197036743,0.529674232006073,-0.049124620854854584
43,Derecha,20,0.4562870264053345,0.4940492510795593,-0.046285975724458694
43,Derecha,0,0.3080563247203827,0.8079754710197449,4.0462884953740286e-07
43,Derecha,1,0.2603627145290375,0.7483121752738953,-0.0223203394562006
43,Derecha,2,0.23054619133472443,0.6800201535224915,-0.04590838402509689
43,Derecha,3,0.2119094729423523,0.6151155829429626,-0.06625529378652573
43,Derecha,4,0.19420525431632996,0.5624043941497803,-0.08685720711946487
43,Derecha,5,0.29859551787376404,0.6206140518188477,-0.059966254979372025
43,Derecha,6,0.32690954208374023,0.5022028684616089,-0.08785160630941391
43,Derecha,7,0.34884408116340637,0.43335258960723877,-0.10255780816078186
43,Derecha,8,0.36812859773635864,0.38447365164756775,-0.10917850583791733
43,Derecha,9,0.34496626257896423,0.6341807842254639,-0.062060967087745667
43,Derecha,10,0.37604403495788574,0.5070478320121765,-0.08291567116975784
43,Derecha,11,0.3939284682273865,0.4297313094139099,-0.09067486226558685
43,Derecha,12,0.4077356457710266,0.37451186776161194,-0.09501633048057556
43,Derecha,13,0.38303911685943604,0.6550377011299133,-0.06420133262872696
43,Derecha,14,0.41418272256851196,0.5387041568756104,-0.07950758934020996
43,Derecha,15,0.4276292324066162,0.4695393145084381,-0.08315552026033401
43,Derecha,16,0.4351469874382019,0.42106547951698303,-0.08440711349248886
43,Derecha,17,0.41358280181884766,0.6779003739356995,-0.06758327037096024
43,Derecha,18,0.43922021985054016,0.5883593559265137,-0.07936833053827286
43,Derecha,19,0.4503049850463867,0.5349653363227844,-0.07940748333930969
43,Derecha,20,0.45604270696640015,0.4929404854774475,-0.07690121978521347
43,Derecha,0,0.30654627084732056,0.8469706177711487,4.3076167344224814e-07
43,Derecha,1,0.261943519115448,0.7936724424362183,-0.027037890627980232
43,Derecha,2,0.2269078493118286,0.7294384837150574,-0.05522901192307472
43,Derecha,3,0.20326843857765198,0.6767072677612305,-0.0786009132862091
43,Derecha,4,0.1845172643661499,0.6330164670944214,-0.1028079241514206
43,Derecha,5,0.28332555294036865,0.6975241303443909,-0.0815877839922905
43,Derecha,6,0.31824201345443726,0.5751770734786987,-0.11149461567401886
43,Derecha,7,0.33885657787323,0.5041495561599731,-0.12450256198644638
